#TE_family	subclass	superfamily	count	idn	sd	indels	tsd	length	frag	nest
Os3523_LTR#LTR/Gypsy	LTR/Gypsy	LTR_retrotransposon	656	84	2	10	5,5	5277	97	14
Os0677_LTR#LTR/Solo	LTR/Solo	LTR_retrotransposon	586	83	2	17	5,5	998	93	0
Os1124_LTR#LTR/Solo	LTR/Solo	LTR_retrotransposon	541	87	20	6	5,5	3209	95	0
Os1416_LTR#LTR/Solo	LTR/Solo	LTR_retrotransposon	497	90	11	10	5,5	1230	93	0
ATRAN#LTR/unknown	LTR/unknown	LTR_retrotransposon	387	90	8	13	5,5	360	86	0
Os0150_INT#LTR/unknown	LTR/unknown	LTR_retrotransposon	456	89	8	10	5,5	1831	86	0
Os0307_INT#LTR/unknown	LTR/unknown	LTR_retrotransposon	342	83	2	13	5,5	1914	86	0
Os0313_INT#LTR/unknown	LTR/unknown	LTR_retrotransposon	679	88	3	5	5,5	2037	95	0
Os0568_LTR#LTR/unknown	LTR/unknown	LTR_retrotransposon	905	84	12	11	5,5	4574	86	0
Os0571_LTR#LTR/unknown	LTR/unknown	LTR_retrotransposon	773	84	4	5	5,5	3291	88	0
Os0852_LTR#LTR/unknown	LTR/unknown	LTR_retrotransposon	835	81	19	13	5,5	4702	98	0
Os0972_LTR#LTR/unknown	LTR/unknown	LTR_retrotransposon	51	82	16	15	5,5	443	93	0
Os1677_LTR#LTR/unknown	LTR/unknown	LTR_retrotransposon	283	85	13	11	5,5	285	95	0
Os3530_INT#LTR/unknown	LTR/unknown	LTR_retrotransposon	303	84	18	13	5,5	2161	97	0
Os3538_LTR#LTR/unknown	LTR/unknown	LTR_retrotransposon	113	87	16	8	5,5	290	82	0
ATLINE1A#LINE/unknown	LINE/unknown	LINE_retrotransposon	503	82	1	12	5,20	2254	95	0
ATLINE1_1#LINE/L1	LINE/L1	LINE_retrotransposon	135	81	6	18	5,20	5851	96	0
ATLINE1_10#LINE/L1	LINE/L1	LINE_retrotransposon	973	91	13	19	5,20	5643	80	0
ATLINE1_10A#LINE/L1	LINE/L1	LINE_retrotransposon	511	83	5	8	5,20	5670	90	0
ATLINE1_11#LINE/unknown	LINE/unknown	LINE_retrotransposon	220	86	3	13	5,20	5524	85	0
ATLINE1_12#LINE/L1	LINE/L1	LINE_retrotransposon	260	87	20	15	5,20	4570	88	0
ATLINE1_2#LINE/L1	LINE/L1	LINE_retrotransposon	647	89	1	14	5,20	5814	91	0
ATLINE1_3A#LINE/L1	LINE/L1	LINE_retrotransposon	600	95	1	5	5,20	330	96	0
ATLINE1_4#LINE/L1	LINE/L1	LINE_retrotransposon	205	81	2	10	5,20	6700	83	0
ATLINE1_5#LINE/L1	LINE/L1	LINE_retrotransposon	641	93	16	13	5,20	6835	84	0
ATLINE1_6#LINE/L1	LINE/L1	LINE_retrotransposon	133	90	8	8	5,20	5525	82	0
ATLINE1_7#LINE/unknown	LINE/unknown	LINE_retrotransposon	812	85	2	20	5,20	5559	92	0
ATLINE1_8#LINE/unknown	LINE/unknown	LINE_retrotransposon	262	94	1	6	5,20	5591	88	0
ATLINE1_9#LINE/unknown	LINE/unknown	LINE_retrotransposon	915	94	4	12	5,20	4053	96	0
ATLINE2#LINE/L1	LINE/L1	LINE_retrotransposon	232	89	6	8	5,20	5318	80	0
ATLINEIII#LINE/unknown	LINE/unknown	LINE_retrotransposon	335	80	4	12	5,20	5408	80	0
TA11#LINE/L1	LINE/L1	LINE_retrotransposon	8	86	10	10	5,20	5976	88	0
TA12#LINE/L1	LINE/L1	LINE_retrotransposon	791	90	19	8	5,20	949	84	0
TSCL#LINE/unknown	LINE/unknown	LINE_retrotransposon	911	85	7	16	5,20	1225	94	0
Os0044#LINE/unknown	LINE/unknown	LINE_retrotransposon	69	88	10	5	5,20	3376	81	0
Os0100#LINE/unknown	LINE/unknown	LINE_retrotransposon	731	94	13	13	5,20	1434	89	0
Os0145#LINE/unknown	LINE/unknown	LINE_retrotransposon	655	81	14	9	5,20	1830	89	0
Os0224#LINE/unknown	LINE/unknown	LINE_retrotransposon	568	86	1	17	5,20	2023	90	0
Os0236#LINE/unknown	LINE/unknown	LINE_retrotransposon	976	87	19	8	5,20	1385	95	0
Os0248#LINE/unknown	LINE/unknown	LINE_retrotransposon	696	95	11	18	5,20	2949	93	0
Os0402#LINE/unknown	LINE/unknown	LINE_retrotransposon	305	83	12	6	5,20	1588	93	0
Os0438#LINE/unknown	LINE/unknown	LINE_retrotransposon	550	81	13	10	5,20	1271	86	0
Os0491#LINE/unknown	LINE/unknown	LINE_retrotransposon	120	94	19	16	5,20	2011	86	0
Os0535#LINE/unknown	LINE/unknown	LINE_retrotransposon	515	81	16	15	5,20	3104	98	0
Os0566#LINE/unknown	LINE/unknown	LINE_retrotransposon	818	95	12	13	5,20	1599	91	0
Os0588#LINE/unknown	LINE/unknown	LINE_retrotransposon	408	94	17	19	5,20	1330	81	0
Os0591#LINE/unknown	LINE/unknown	LINE_retrotransposon	525	85	4	10	5,20	6273	83	0
Os0596#LINE/unknown	LINE/unknown	LINE_retrotransposon	70	84	1	18	5,20	1507	83	0
Os0618#LINE/unknown	LINE/unknown	LINE_retrotransposon	303	81	19	15	5,20	5431	87	0
Os0633#LINE/unknown	LINE/unknown	LINE_retrotransposon	657	89	18	13	5,20	2639	91	0
Os0637#LINE/unknown	LINE/unknown	LINE_retrotransposon	821	87	12	10	5,20	1408	85	0
Os0651#LINE/unknown	LINE/unknown	LINE_retrotransposon	414	87	1	9	5,20	6996	92	0
Os0652#LINE/unknown	LINE/unknown	LINE_retrotransposon	207	91	7	10	5,20	1498	84	0
Os0766#LINE/unknown	LINE/unknown	LINE_retrotransposon	148	80	5	19	5,20	5933	96	0
Os0785#LINE/unknown	LINE/unknown	LINE_retrotransposon	988	80	17	9	5,20	994	83	0
Os0793#LINE/unknown	LINE/unknown	LINE_retrotransposon	939	92	5	15	5,20	6802	98	0
Os0801#LINE/unknown	LINE/unknown	LINE_retrotransposon	59	95	18	20	5,20	6257	91	0
Os0802#LINE/unknown	LINE/unknown	LINE_retrotransposon	438	85	14	20	5,20	2480	88	0
Os0815#LINE/unknown	LINE/unknown	LINE_retrotransposon	105	86	12	6	5,20	1350	87	0
Os0817#LINE/unknown	LINE/unknown	LINE_retrotransposon	19	84	2	14	5,20	2827	83	0
Os0837#LINE/unknown	LINE/unknown	LINE_retrotransposon	639	93	16	16	5,20	5878	81	0
Os0875#LINE/unknown	LINE/unknown	LINE_retrotransposon	333	93	2	11	5,20	2526	91	0
Os0899#LINE/unknown	LINE/unknown	LINE_retrotransposon	229	81	6	8	5,20	1556	93	0
Os0915#LINE/unknown	LINE/unknown	LINE_retrotransposon	384	83	19	14	5,20	2213	86	0
Os0926#LINE/unknown	LINE/unknown	LINE_retrotransposon	826	83	18	17	5,20	1256	89	0
Os0934#LINE/unknown	LINE/unknown	LINE_retrotransposon	352	85	12	11	5,20	2265	86	0
Os0947#LINE/unknown	LINE/unknown	LINE_retrotransposon	580	93	8	15	5,20	1968	94	0
Os0948#LINE/unknown	LINE/unknown	LINE_retrotransposon	869	84	6	13	5,20	3116	85	0
Os0995#LINE/unknown	LINE/unknown	LINE_retrotransposon	515	95	15	18	5,20	2054	98	0
Os1100#LINE/unknown	LINE/unknown	LINE_retrotransposon	558	92	12	8	5,20	4740	92	0
Os1159#LINE/unknown	LINE/unknown	LINE_retrotransposon	994	89	7	8	5,20	5262	83	0
Os1192#LINE/unknown	LINE/unknown	LINE_retrotransposon	398	86	7	10	5,20	1922	97	0
Os1202#LINE/unknown	LINE/unknown	LINE_retrotransposon	856	89	8	6	5,20	851	89	0
Os1215#LINE/unknown	LINE/unknown	LINE_retrotransposon	821	82	11	16	5,20	1346	96	0
Os1219#LINE/unknown	LINE/unknown	LINE_retrotransposon	150	80	3	9	5,20	1103	98	0
Os1242#LINE/unknown	LINE/unknown	LINE_retrotransposon	796	86	8	19	5,20	5113	92	0
Os1412#LINE/unknown	LINE/unknown	LINE_retrotransposon	17	92	20	18	5,20	1828	96	0
Os1426#LINE/unknown	LINE/unknown	LINE_retrotransposon	394	93	7	13	5,20	1370	92	0
Os1433#LINE/unknown	LINE/unknown	LINE_retrotransposon	125	93	4	11	5,20	4108	92	0
Os1449#LINE/unknown	LINE/unknown	LINE_retrotransposon	325	87	9	7	5,20	2666	81	0
Os1461#LINE/unknown	LINE/unknown	LINE_retrotransposon	187	90	5	7	5,20	3671	88	0
Os1539#LINE/unknown	LINE/unknown	LINE_retrotransposon	197	94	5	12	5,20	1685	96	0
Os1561#LINE/unknown	LINE/unknown	LINE_retrotransposon	55	95	11	20	5,20	3741	80	0
Os1613#LINE/unknown	LINE/unknown	LINE_retrotransposon	945	86	14	13	5,20	821	82	0
Os1638#LINE/unknown	LINE/unknown	LINE_retrotransposon	101	95	15	14	5,20	3986	90	0
Os1673#LINE/unknown	LINE/unknown	LINE_retrotransposon	945	91	20	10	5,20	1851	94	0
Os1711#LINE/unknown	LINE/unknown	LINE_retrotransposon	936	82	9	20	5,20	1253	86	0
Os1719#LINE/unknown	LINE/unknown	LINE_retrotransposon	654	84	16	6	5,20	1390	84	0
Os1726#LINE/unknown	LINE/unknown	LINE_retrotransposon	909	92	14	16	5,20	1670	97	0
Os1736#LINE/unknown	LINE/unknown	LINE_retrotransposon	496	92	9	5	5,20	947	83	0
Os1743#LINE/unknown	LINE/unknown	LINE_retrotransposon	915	84	5	7	5,20	786	82	0
Os1748#LINE/unknown	LINE/unknown	LINE_retrotransposon	909	95	13	11	5,20	1278	93	0
Os1808#LINE/unknown	LINE/unknown	LINE_retrotransposon	219	93	19	12	5,20	326	87	0
Os1824#LINE/unknown	LINE/unknown	LINE_retrotransposon	320	80	9	19	5,20	1162	87	0
Os1848#LINE/unknown	LINE/unknown	LINE_retrotransposon	291	93	3	20	5,20	2802	89	0
Os1852#LINE/unknown	LINE/unknown	LINE_retrotransposon	961	94	18	10	5,20	3463	86	0
Os1854#LINE/unknown	LINE/unknown	LINE_retrotransposon	172	82	8	10	5,20	517	92	0
Os1875#LINE/unknown	LINE/unknown	LINE_retrotransposon	17	90	5	12	5,20	1234	97	0
Os1882#LINE/unknown	LINE/unknown	LINE_retrotransposon	100	91	1	7	5,20	2466	93	0
Os1926#LINE/unknown	LINE/unknown	LINE_retrotransposon	894	80	18	17	5,20	3676	80	0
Os1979#LINE/unknown	LINE/unknown	LINE_retrotransposon	882	83	11	13	5,20	856	81	0
Os2000#LINE/unknown	LINE/unknown	LINE_retrotransposon	251	93	5	9	5,20	902	93	0
Os2006#LINE/unknown	LINE/unknown	LINE_retrotransposon	686	82	10	5	5,20	1039	91	0
Os2099#LINE/unknown	LINE/unknown	LINE_retrotransposon	975	92	20	19	5,20	4638	83	0
Os2111#LINE/unknown	LINE/unknown	LINE_retrotransposon	457	94	2	14	5,20	3469	87	0
Os2215#LINE/unknown	LINE/unknown	LINE_retrotransposon	711	88	13	6	5,20	2831	88	0
Os2252#LINE/unknown	LINE/unknown	LINE_retrotransposon	800	90	2	17	5,20	1693	92	0
Os2507#LINE/unknown	LINE/unknown	LINE_retrotransposon	434	86	8	15	5,20	1729	98	0
Os2997#LINE/unknown	LINE/unknown	LINE_retrotransposon	577	86	4	15	5,20	6584	93	0
Os3033#LINE/unknown	LINE/unknown	LINE_retrotransposon	342	82	10	5	5,20	946	90	0
Os3321#LINE/unknown	LINE/unknown	LINE_retrotransposon	383	81	15	14	5,20	6727	98	0
Os3325#LINE/unknown	LINE/unknown	LINE_retrotransposon	736	82	2	7	5,20	2790	82	0
Os3328#LINE/unknown	LINE/unknown	LINE_retrotransposon	959	92	16	19	5,20	1666	91	0
Os3534#LINE/unknown	LINE/unknown	LINE_retrotransposon	100	88	1	17	5,20	4048	86	0
Os3537#LINE/unknown	LINE/unknown	LINE_retrotransposon	119	81	2	12	5,20	1971	91	0
Os3567#LINE/unknown	LINE/unknown	LINE_retrotransposon	411	83	20	5	5,20	3698	84	0
Os3568#LINE/unknown	LINE/unknown	LINE_retrotransposon	551	87	1	5	5,20	1886	95	0
Os3574#LINE/unknown	LINE/unknown	LINE_retrotransposon	352	88	6	10	5,20	3209	96	0
Os3645#LINE/unknown	LINE/unknown	LINE_retrotransposon	860	89	4	9	5,20	3739	80	0
Os3647#LINE/unknown	LINE/unknown	LINE_retrotransposon	611	84	9	9	5,20	6544	82	0
Os3659#LINE/unknown	LINE/unknown	LINE_retrotransposon	962	82	6	17	5,20	3656	90	0
ATSINE2A#SINE/unknown	SINE/unknown	SINE_retrotransposon	890	82	18	12	5,20	1396	92	0
AtSB2#SINE/tRNA	SINE/tRNA	SINE_retrotransposon	894	91	4	15	5,20	171	90	0
AtSB3#SINE/tRNA	SINE/tRNA	SINE_retrotransposon	352	94	18	11	5,20	303	83	0
AtSB4#SINE/tRNA	SINE/tRNA	SINE_retrotransposon	879	88	6	11	5,20	159	95	0
AtSB5#SINE/tRNA	SINE/tRNA	SINE_retrotransposon	45	93	3	18	5,20	217	83	0
AtSB6#SINE/tRNA	SINE/tRNA	SINE_retrotransposon	463	92	15	14	5,20	333	89	0
Sadhu1-1#SINE/unknown	SINE/unknown	SINE_retrotransposon	508	92	1	8	5,20	884	97	0
Sadhu1-2#SINE/unknown	SINE/unknown	SINE_retrotransposon	903	90	19	11	5,20	902	88	0
Sadhu1-3#SINE/unknown	SINE/unknown	SINE_retrotransposon	215	84	3	17	5,20	902	98	0
Sadhu10-1#SINE/unknown	SINE/unknown	SINE_retrotransposon	594	92	14	9	5,20	819	80	0
Sadhu2-1#SINE/unknown	SINE/unknown	SINE_retrotransposon	671	95	16	9	5,20	876	89	0
Sadhu3-1#SINE/unknown	SINE/unknown	SINE_retrotransposon	295	86	7	20	5,20	885	96	0
Sadhu4-1#SINE/unknown	SINE/unknown	SINE_retrotransposon	42	92	15	11	5,20	906	83	0
Sadhu5-1#SINE/unknown	SINE/unknown	SINE_retrotransposon	870	92	11	8	5,20	871	92	0
Sadhu6-1#SINE/unknown	SINE/unknown	SINE_retrotransposon	36	95	7	7	5,20	865	85	0
Sadhu7-1#SINE/unknown	SINE/unknown	SINE_retrotransposon	172	89	9	8	5,20	886	91	0
Sadhu8-1#SINE/unknown	SINE/unknown	SINE_retrotransposon	164	87	19	10	5,20	881	84	0
Sadhu9-1#SINE/unknown	SINE/unknown	SINE_retrotransposon	787	87	2	8	5,20	1000	98	0
RST-Osativa-Cluster_0#SINE/unknown	SINE/unknown	SINE_retrotransposon	146	94	3	7	5,20	385	81	0
RST-Osativa-Cluster_2#SINE/unknown	SINE/unknown	SINE_retrotransposon	83	82	20	9	5,20	287	97	0
RST-Osativa-Cluster_5#SINE/unknown	SINE/unknown	SINE_retrotransposon	757	83	9	6	5,20	199	91	0
RST-Osativa-Cluster_6#SINE/unknown	SINE/unknown	SINE_retrotransposon	498	87	19	18	5,20	187	83	0
Os0106#SINE/unknown	SINE/unknown	SINE_retrotransposon	174	93	9	6	5,20	123	94	0
Os0212#SINE/unknown	SINE/unknown	SINE_retrotransposon	723	86	8	14	5,20	1239	86	0
Os0270#SINE/unknown	SINE/unknown	SINE_retrotransposon	17	92	8	15	5,20	977	90	0
Os0358#SINE/unknown	SINE/unknown	SINE_retrotransposon	80	81	10	15	5,20	305	91	0
Os0375#SINE/unknown	SINE/unknown	SINE_retrotransposon	68	86	14	9	5,20	734	80	0
Os0509#SINE/unknown	SINE/unknown	SINE_retrotransposon	367	91	19	12	5,20	212	81	0
Os0580#SINE/unknown	SINE/unknown	SINE_retrotransposon	814	94	14	6	5,20	324	89	0
Os0604#SINE/unknown	SINE/unknown	SINE_retrotransposon	918	82	14	16	5,20	156	87	0
Os0642#SINE/unknown	SINE/unknown	SINE_retrotransposon	203	85	7	20	5,20	342	97	0
Os0660#SINE/unknown	SINE/unknown	SINE_retrotransposon	167	94	6	20	5,20	195	90	0
Os0751#SINE/unknown	SINE/unknown	SINE_retrotransposon	209	92	4	12	5,20	256	81	0
Os1022#SINE/unknown	SINE/unknown	SINE_retrotransposon	125	92	20	20	5,20	163	80	0
Os1374#SINE/unknown	SINE/unknown	SINE_retrotransposon	686	85	16	8	5,20	494	94	0
Os1424#SINE/unknown	SINE/unknown	SINE_retrotransposon	830	86	2	14	5,20	320	83	0
Os1427#SINE/unknown	SINE/unknown	SINE_retrotransposon	590	88	9	7	5,20	244	92	0
Os1611#SINE/unknown	SINE/unknown	SINE_retrotransposon	701	94	12	13	5,20	85	90	0
Os1635#SINE/unknown	SINE/unknown	SINE_retrotransposon	47	86	17	10	5,20	508	81	0
Os1716#SINE/unknown	SINE/unknown	SINE_retrotransposon	819	90	20	20	5,20	461	87	0
Os1815#SINE/unknown	SINE/unknown	SINE_retrotransposon	461	86	18	9	5,20	516	89	0
Os1867#SINE/unknown	SINE/unknown	SINE_retrotransposon	759	94	8	10	5,20	326	92	0
Os1922#SINE/unknown	SINE/unknown	SINE_retrotransposon	869	82	1	5	5,20	581	80	0
Os2220#SINE/unknown	SINE/unknown	SINE_retrotransposon	475	90	13	8	5,20	347	91	0
Os2238#SINE/unknown	SINE/unknown	SINE_retrotransposon	303	82	7	14	5,20	2638	80	0
Os2338#SINE/unknown	SINE/unknown	SINE_retrotransposon	901	92	3	10	5,20	470	80	0
Os2393#SINE/unknown	SINE/unknown	SINE_retrotransposon	759	85	10	11	5,20	289	92	0
Os3050#SINE/unknown	SINE/unknown	SINE_retrotransposon	206	88	7	15	5,20	441	98	0
ATHAT1#DNA/hAT	DNA/hAT	TIR_transposon	529	89	16	12	5,8	4060	97	0
ATHAT10#DNA/hAT	DNA/hAT	TIR_transposon	274	84	12	8	5,8	3243	90	0
ATHAT2#DNA/hAT	DNA/hAT	TIR_transposon	697	92	2	5	5,8	3573	82	0
ATHAT3#DNA/hAT	DNA/hAT	TIR_transposon	400	83	7	18	5,8	4184	84	0
ATHAT7#DNA/hAT	DNA/hAT	TIR_transposon	257	80	3	5	5,8	3500	98	0
ATHAT8#DNA/hAT	DNA/hAT	TIR_transposon	742	91	8	20	5,8	3849	87	0
ATHAT9#DNA/hAT	DNA/hAT	TIR_transposon	976	89	10	8	5,8	3126	81	0
ATHATN10#DNA/hAT	DNA/hAT	TIR_transposon	218	94	13	19	5,8	832	90	0
ATHATN2#DNA/hAT	DNA/hAT	TIR_transposon	620	85	8	12	5,8	649	85	0
ATHATN3#DNA/hAT	DNA/hAT	TIR_transposon	424	85	18	15	5,8	554	94	0
ATHATN3A#DNA/hAT	DNA/hAT	TIR_transposon	473	85	19	20	5,8	589	85	0
ATHATN4#DNA/hAT	DNA/hAT	TIR_transposon	158	80	5	6	5,8	437	83	0
ATHATN5#DNA/hAT	DNA/hAT	TIR_transposon	800	95	2	6	5,8	541	82	0
ATHATN6#DNA/hAT	DNA/hAT	TIR_transposon	235	90	6	9	5,8	594	94	0
ATHATN8#DNA/hAT	DNA/hAT	TIR_transposon	609	83	8	18	5,8	249	83	0
ATHATN9#DNA/hAT	DNA/hAT	TIR_transposon	655	82	20	6	5,8	246	92	0
DRL1#DNA/hAT	DNA/hAT	TIR_transposon	741	80	14	10	5,8	250	88	0
SIMPLEHAT2#DNA/hAT	DNA/hAT	TIR_transposon	118	85	6	11	5,8	1208	90	0
TAG1#DNA/hAT	DNA/hAT	TIR_transposon	437	86	11	7	5,8	3299	86	0
TAG2#DNA/hAT	DNA/hAT	TIR_transposon	612	94	5	13	5,8	3094	92	0
TAG3N1#DNA/hAT	DNA/hAT	TIR_transposon	532	89	13	6	5,8	754	90	0
Os0047#DNAnona/hAT	DNAnona/hAT	TIR_transposon	593	80	18	17	5,8	154	83	0
Os0055#DNAnona/hAT	DNAnona/hAT	TIR_transposon	789	85	8	13	5,8	506	92	0
Os0069#DNAnona/hAT	DNAnona/hAT	TIR_transposon	828	94	8	5	5,8	244	84	0
Os0080#DNAnona/hAT	DNAnona/hAT	TIR_transposon	691	88	8	9	5,8	110	87	0
Os0108#DNAnona/hAT	DNAnona/hAT	TIR_transposon	579	95	11	18	5,8	489	95	0
Os0113#DNAnona/hAT	DNAnona/hAT	TIR_transposon	55	92	14	8	5,8	179	98	0
Os0122#DNAnona/hAT	DNAnona/hAT	TIR_transposon	298	92	2	6	5,8	484	91	0
Os0123#DNAnona/hAT	DNAnona/hAT	TIR_transposon	302	81	19	14	5,8	635	97	0
Os0147#DNAauto/hAT	DNAauto/hAT	TIR_transposon	357	89	16	11	5,8	4259	82	0
Os0154#DNAnona/hAT	DNAnona/hAT	TIR_transposon	451	83	4	8	5,8	485	90	0
Os0163#DNAnona/hAT	DNAnona/hAT	TIR_transposon	607	89	10	14	5,8	992	83	0
Os0186#DNAnona/hAT	DNAnona/hAT	TIR_transposon	209	86	6	19	5,8	200	96	0
Os0187#DNAnona/hAT	DNAnona/hAT	TIR_transposon	503	87	3	16	5,8	609	90	0
Os0215#DNAnona/hAT	DNAnona/hAT	TIR_transposon	388	86	14	16	5,8	257	83	0
Os0226#DNAnona/hAT	DNAnona/hAT	TIR_transposon	375	82	11	7	5,8	484	98	0
Os0227#DNAnona/hAT	DNAnona/hAT	TIR_transposon	548	89	5	6	5,8	561	98	0
Os0228#DNAauto/hAT	DNAauto/hAT	TIR_transposon	818	85	2	6	5,8	3568	98	0
Os0249#DNAnona/hAT	DNAnona/hAT	TIR_transposon	344	88	9	7	5,8	2512	86	0
Os0255#DNAnona/hAT	DNAnona/hAT	TIR_transposon	378	88	3	12	5,8	479	96	0
Os0326#DNAnona/hAT	DNAnona/hAT	TIR_transposon	869	89	18	6	5,8	305	89	0
Os0332#DNAnona/hAT	DNAnona/hAT	TIR_transposon	163	81	3	16	5,8	518	94	0
Os0342#DNAnona/hAT	DNAnona/hAT	TIR_transposon	851	85	14	12	5,8	522	96	0
Os0411#DNAauto/hAT	DNAauto/hAT	TIR_transposon	233	80	16	20	5,8	3776	83	0
Os0427#DNAnona/hAT	DNAnona/hAT	TIR_transposon	444	87	17	15	5,8	584	97	0
Os0429#DNAnona/hAT	DNAnona/hAT	TIR_transposon	593	91	4	20	5,8	802	97	0
Os0436#DNAnona/hAT	DNAnona/hAT	TIR_transposon	66	85	12	12	5,8	1447	93	0
Os0437#DNAnona/hAT	DNAnona/hAT	TIR_transposon	318	92	1	12	5,8	723	94	0
Os0444#DNAnona/hAT	DNAnona/hAT	TIR_transposon	728	90	1	9	5,8	243	80	0
Os0467#DNAnona/hAT	DNAnona/hAT	TIR_transposon	931	82	15	14	5,8	168	89	0
Os0483#DNAauto/hAT	DNAauto/hAT	TIR_transposon	932	95	10	11	5,8	3820	97	0
Os0510#DNAnona/hAT	DNAnona/hAT	TIR_transposon	268	89	18	18	5,8	856	86	0
Os0517#DNAnona/hAT	DNAnona/hAT	TIR_transposon	726	93	3	17	5,8	184	95	0
Os0521#DNAnona/hAT	DNAnona/hAT	TIR_transposon	777	91	14	12	5,8	2484	82	0
Os0543#DNAnona/hAT	DNAnona/hAT	TIR_transposon	49	94	1	12	5,8	583	98	0
Os0545#DNAnona/hAT	DNAnona/hAT	TIR_transposon	711	85	20	17	5,8	156	97	0
Os0563#DNAnona/hAT	DNAnona/hAT	TIR_transposon	127	88	18	15	5,8	264	86	0
Os0567#DNAnona/hAT	DNAnona/hAT	TIR_transposon	925	91	15	19	5,8	226	96	0
Os0572#DNAnona/hAT	DNAnona/hAT	TIR_transposon	358	88	16	6	5,8	619	83	0
Os0586#DNAnona/hAT	DNAnona/hAT	TIR_transposon	23	91	3	12	5,8	179	92	0
Os0587#DNAnona/hAT	DNAnona/hAT	TIR_transposon	78	89	12	19	5,8	507	81	0
Os0600#DNAnona/hAT	DNAnona/hAT	TIR_transposon	477	87	12	17	5,8	215	92	0
Os0603#DNAnona/hAT	DNAnona/hAT	TIR_transposon	807	80	7	12	5,8	752	80	0
Os0605#DNAnona/hAT	DNAnona/hAT	TIR_transposon	586	80	17	6	5,8	167	81	0
Os0612#DNAnona/hAT	DNAnona/hAT	TIR_transposon	63	92	7	17	5,8	197	97	0
Os0621#DNAnona/hAT	DNAnona/hAT	TIR_transposon	327	86	3	6	5,8	239	82	0
Os0626#DNAnona/hAT	DNAnona/hAT	TIR_transposon	690	80	4	8	5,8	652	92	0
Os0650#DNAnona/hAT	DNAnona/hAT	TIR_transposon	456	83	2	19	5,8	596	97	0
Os0701#DNAnona/hAT	DNAnona/hAT	TIR_transposon	415	87	20	14	5,8	176	80	0
Os0734#DNAnona/hAT	DNAnona/hAT	TIR_transposon	382	86	2	17	5,8	871	93	0
Os0752#DNAnona/hAT	DNAnona/hAT	TIR_transposon	955	82	18	19	5,8	616	95	0
Os0756#DNAnona/hAT	DNAnona/hAT	TIR_transposon	687	85	20	14	5,8	208	87	0
Os0780#DNAnona/hAT	DNAnona/hAT	TIR_transposon	150	83	4	11	5,8	243	97	0
Os0792#DNAnona/hAT	DNAnona/hAT	TIR_transposon	648	93	17	6	5,8	579	82	0
Os0806#DNAnona/hAT	DNAnona/hAT	TIR_transposon	850	83	18	5	5,8	475	90	0
Os0816#DNAnona/hAT	DNAnona/hAT	TIR_transposon	710	87	12	6	5,8	235	94	0
Os0824#DNAnona/hAT	DNAnona/hAT	TIR_transposon	773	91	17	19	5,8	592	81	0
Os0825#DNAnona/hAT	DNAnona/hAT	TIR_transposon	256	82	10	14	5,8	691	86	0
Os0838#DNAnona/hAT	DNAnona/hAT	TIR_transposon	86	88	9	14	5,8	643	96	0
Os0843#DNAnona/hAT	DNAnona/hAT	TIR_transposon	391	93	10	14	5,8	158	90	0
Os0851#DNAnona/hAT	DNAnona/hAT	TIR_transposon	485	93	18	10	5,8	849	86	0
Os0878#DNAnona/hAT	DNAnona/hAT	TIR_transposon	257	88	17	7	5,8	175	89	0
Os0897#DNAnona/hAT	DNAnona/hAT	TIR_transposon	200	80	15	7	5,8	372	83	0
Os0902#DNAnona/hAT	DNAnona/hAT	TIR_transposon	952	80	11	13	5,8	2476	87	0
Os0907#DNAnona/hAT	DNAnona/hAT	TIR_transposon	897	81	2	7	5,8	583	91	0
Os0927#DNAnona/hAT	DNAnona/hAT	TIR_transposon	452	90	17	10	5,8	386	97	0
Os0928#DNAnona/hAT	DNAnona/hAT	TIR_transposon	201	93	19	12	5,8	415	81	0
Os0942#DNAnona/hAT	DNAnona/hAT	TIR_transposon	525	92	5	5	5,8	2132	89	0
Os0963#DNAnona/hAT	DNAnona/hAT	TIR_transposon	704	87	9	16	5,8	354	98	0
Os0964#DNAnona/hAT	DNAnona/hAT	TIR_transposon	799	90	1	17	5,8	671	89	0
Os0979#DNAnona/hAT	DNAnona/hAT	TIR_transposon	201	83	5	15	5,8	735	81	0
Os0987#DNAnona/hAT	DNAnona/hAT	TIR_transposon	884	89	12	17	5,8	157	94	0
Os0989#DNAnona/hAT	DNAnona/hAT	TIR_transposon	589	95	19	12	5,8	190	84	0
Os1020#DNAnona/hAT	DNAnona/hAT	TIR_transposon	658	80	4	11	5,8	529	83	0
Os1051#DNAauto/hAT	DNAauto/hAT	TIR_transposon	40	82	19	14	5,8	3890	98	0
Os1062#DNAnona/hAT	DNAnona/hAT	TIR_transposon	27	81	9	14	5,8	1769	88	0
Os1063#DNAnona/hAT	DNAnona/hAT	TIR_transposon	232	86	6	19	5,8	1401	82	0
Os1090#DNAnona/hAT	DNAnona/hAT	TIR_transposon	705	93	7	8	5,8	1441	91	0
Os1103#DNAnona/hAT	DNAnona/hAT	TIR_transposon	544	85	7	10	5,8	624	92	0
Os1105#DNAnona/hAT	DNAnona/hAT	TIR_transposon	70	86	7	13	5,8	1482	85	0
Os1109#DNAnona/hAT	DNAnona/hAT	TIR_transposon	62	82	17	8	5,8	560	98	0
Os1151#DNAauto/hAT	DNAauto/hAT	TIR_transposon	723	85	6	7	5,8	3751	92	0
